id,smoking
159581,0.08406596540534915
159582,0.4288775594317772
159583,0.7557209257223557
159584,0.2970852575090009
159585,0.49859348351876065
159586,0.38519662431309887
159587,0.9256722980388948
159588,0.8536869091632103
159589,0.8418111507103992
159590,0.9099882823791751
159591,0.6151230906848151
159592,0.01744480988337172
159593,0.6659365321018814
159594,0.03708361672145535
159595,0.8340853397681558
159596,0.782079569549431
159597,0.33129715813522626
159598,0.017945451279409302
159599,0.008701611198554338
159600,0.0045995334182432415
159601,0.6198684925885145
159602,0.06377126644504905
159603,0.594677834622262
159604,0.2564488367656572
159605,0.29457529110500963
159606,0.0060688369128754785
159607,0.020295453992895743
159608,0.8575347781411128
159609,0.5831116524222986
159610,0.004485317197180131
159611,0.007608856387809974
159612,0.6288077231815526
159613,0.8161804162832729
159614,0.013501337338046168
159615,0.01247880645755539
159616,0.12397277761426527
159617,0.05653853190372927
159618,0.8127918789570225
159619,0.021849251284157885
159620,0.758543032078034
159621,0.7719575343250517
159622,0.7578572124140031
159623,0.6411105465773423
159624,0.011549314608591134
159625,0.007605791832294076
159626,0.028474353268500497
159627,0.3664106346441356
159628,0.4608409434841331
159629,0.7321364812915122
159630,0.24672697103746657
159631,0.17237946512525784
159632,0.06190950849335369
159633,0.049781938570714356
159634,0.4830215886186599
159635,0.00408551570874645
159636,0.03821710199642664
159637,0.147148248001393
159638,0.9013910901898594
159639,0.2408022867032139
159640,0.05250277434913084
159641,0.07305268327034102
159642,0.18637247292869735
159643,0.24261546241197696
159644,0.45245519512019094
159645,0.43822204137061466
159646,0.006924731127408055
159647,0.6420152327301147
159648,0.4121257100280684
159649,0.2828974751803145
159650,0.9148510242897754
159651,0.7700224048622742
159652,0.411972622085845
159653,0.09540849321493924
159654,0.05804672685144746
159655,0.6287181316866446
159656,0.13747732386270162
159657,0.5960857337103429
159658,0.008774778587781173
159659,0.0014089471189553703
159660,0.4573598086728481
159661,0.47269985563039457
159662,0.41478207735522077
159663,0.8087530794905066
159664,0.011111939638230237
159665,0.49400419378151805
159666,0.6828375266612291
159667,0.12057486253757833
159668,0.8520546531421239
159669,0.30642391950854125
159670,0.024030410102665378
159671,0.7086204264797444
159672,0.29547690123581727
159673,0.6596777202432258
159674,0.48740033254972764
159675,0.8381277226092948
159676,0.003494180917364531
159677,0.5395957720464378
159678,0.43982100425241594
159679,0.020332086765896606
159680,0.8874916847988226
159681,0.22609698971900363
159682,0.6897620255181285
159683,0.7975342752855208
159684,0.36683105923044224
159685,0.40875836401896687
159686,0.039840223045178196
159687,0.00880611070297065
159688,0.9639023528706654
159689,0.13810352239351256
159690,0.8437693034912137
159691,0.5402318298315923
159692,0.8782796539118864
159693,0.3952086005380284
159694,0.6428325305398565
159695,0.0035219612960502586
159696,0.00935200138324738
159697,0.02840615475060501
159698,0.32821078323529684
159699,0.7168231719658495
159700,0.6906674691665537
159701,0.809696663248896
159702,0.8229214609631118
159703,0.00736838726718819
159704,0.5097809501383728
159705,0.024885348164081163
159706,0.14022701937977927
159707,0.5498186877260517
159708,0.6456577771370038
159709,0.907775271188711
159710,0.8738349868099207
159711,0.6930789471829009
159712,0.8065041467565395
159713,0.6479249366276412
159714,0.46309690965940326
159715,0.33352057035545263
159716,0.6905185264289855
159717,0.008609837205040041
159718,0.2911843054113513
159719,0.04376739368756873
159720,0.5703406025295799
159721,0.7696554031309935
159722,0.4844504185824619
159723,0.023797122790246032
159724,0.021066481177122606
159725,0.8823303321913354
159726,0.019642051856410984
159727,0.006751242152632567
159728,0.020332575969095365
159729,0.8119923139717755
159730,0.3011035818408716
159731,0.7979012422726363
159732,0.018443221613943905
159733,0.5964665265636775
159734,0.42376440038470803
159735,0.02044487832723667
159736,0.5398785041645441
159737,0.7163250786843556
159738,0.00779229538510809
159739,0.010556591243376292
159740,0.652815438961457
159741,0.4550483474773408
159742,0.28063764873609853
159743,0.7708127880872725
159744,0.7469847936462644
159745,0.6121515081499956
159746,0.43918634335963735
159747,0.03655159689513081
159748,0.06423081255648617
159749,0.5861088261073409
159750,0.4607096666265417
159751,0.03625633413763862
159752,0.0651683167881647
159753,0.7322786924196457
159754,0.45289330789896126
159755,0.5769982530000382
159756,0.034659762474124396
159757,0.3743787237370624
159758,0.7189421442012837
159759,0.026949141812474577
159760,0.837721563054796
159761,0.017161508163688142
159762,0.528688698571823
159763,0.08874557841815224
159764,0.7045928244533557
159765,0.5142447755544843
159766,0.5978412213305663
159767,0.6220664067076949
159768,0.896758254017457
159769,0.5487228799266238
159770,0.7539629978693848
159771,0.015652011635094464
159772,0.511265914419095
159773,0.24329701325815223
159774,0.23689742779267736
159775,0.21433075465960652
159776,0.039936655429951146
159777,0.46919400742612827
159778,0.22890607323159215
159779,0.7978780226191845
159780,0.49549454772652723
159781,0.8262749430350189
159782,0.04570607095986138
159783,0.10770563993630657
159784,0.5410071462878046
159785,0.007829963295712826
159786,0.9009775061751676
159787,0.49574671251061364
159788,0.031206954533464257
159789,0.03112875304138944
159790,0.04093042905465768
159791,0.8992281334293059
159792,0.23382158827295063
159793,0.47403759137503826
159794,0.20261232666804083
159795,0.12568304116931325
159796,0.47009178996584966
159797,0.7746455260202145
159798,0.5584729195761129
159799,0.0036695336199333434
159800,0.01206787668304455
159801,0.029685457780046456
159802,0.9771687719874098
159803,0.6192775978147369
159804,0.527945067802074
159805,0.49928602335572464
159806,0.7950542866044488
159807,0.5941939422186806
159808,0.010064523718370463
159809,0.588658107771874
159810,0.00587916177058142
159811,0.005524555185525257
159812,0.33482940200158495
159813,0.6992584003720805
159814,0.8333125255561353
159815,0.838991770472292
159816,0.5615064450723641
159817,0.6502946451991838
159818,0.005804947453218188
159819,0.7394798105672453
159820,0.10918186717596098
159821,0.015037057456434333
159822,0.6634022165678131
159823,0.006017820258086204
159824,0.661896286550756
159825,0.7257823459529571
159826,0.44857417635984786
159827,0.02747129028879623
159828,0.015156275208592336
159829,0.011159539436736253
159830,0.08020554914575274
159831,0.659946615737001
159832,0.5396215623822819
159833,0.41542664950834407
159834,0.015000346983395472
159835,0.9355887137160792
159836,0.019973607580467213
159837,0.4930562731625292
159838,0.029011139524357382
159839,0.24575661419334613
159840,0.748312308278591
159841,0.7418380801200597
159842,0.7403736789034896
159843,0.9171637701666657
159844,0.5975262812243528
159845,0.015596891218366778
159846,0.7659772783248971
159847,0.2527258460975367
159848,0.4439157160960588
159849,0.7745770830079646
159850,0.005746422777756215
159851,0.5299546437154465
159852,0.008882432916152806
159853,0.25424274664738694
159854,0.837961947387143
159855,0.3546431416702282
159856,0.10277056201635884
159857,0.5054703391596972
159858,0.7924052766060258
159859,0.003408728020064598
159860,0.9366789762982644
159861,0.01327040595464753
159862,0.008139342096876681
159863,0.7015587726331505
159864,0.023041903058767455
159865,0.011249648914709524
159866,0.6024528799143971
159867,0.5298493764537487
159868,0.8230952164079205
159869,0.6750969773524788
159870,0.693296780128448
159871,0.0890528258137596
159872,0.7564915640290483
159873,0.7239688581495649
159874,0.27290807505059844
159875,0.11833793699297597
159876,0.6813833921181979
159877,0.0502743419154835
159878,0.505933478489575
159879,0.6476580390389691
159880,0.5539968097304108
159881,0.042882938345744664
159882,0.87959116955548
159883,0.8252348161575257
159884,0.8322698625150968
159885,0.4778906615544082
159886,0.4141659375132345
159887,0.3109711411226629
159888,0.3056722904569356
159889,0.9127649456747091
159890,0.7241409294815893
159891,0.9509795289001755
159892,0.15734531889904463
159893,0.016686441762338355
159894,0.8509307678735526
159895,0.621731883422387
159896,0.5846451292353956
159897,0.32976968599818046
159898,0.7145534385147838
159899,0.891158381377805
159900,0.031853593550169514
159901,0.6770837946666856
159902,0.28249029054071695
159903,0.40267812746447496
159904,0.5639353123523354
159905,0.018988336794915742
159906,0.7905673589187037
159907,0.7598261154327766
159908,0.8168938966295441
159909,0.0022967557652838096
159910,0.5127697975210217
159911,0.1952227883562197
159912,0.7568806746843111
159913,0.06926678579948144
159914,0.016838568504564187
159915,0.24596002536630338
159916,0.015851142846510013
159917,0.014701940464900882
159918,0.1905893272057262
159919,0.4799279399179085
159920,0.07984166345777151
159921,0.7831694440356316
159922,0.18836752154775008
159923,0.3576063046234629
159924,0.8128959164294444
159925,0.8292087286561747
159926,0.883588815862854
159927,0.569934774917261
159928,0.4534140593322953
159929,0.7385599412101687
159930,0.17901505775391402
159931,0.4676368142316239
159932,0.005182883040179224
159933,0.2533177833210181
159934,0.25737331285685766
159935,0.162567578025394
159936,0.41269057387673064
159937,0.014671533199364713
159938,0.7846321349760486
159939,0.7750096933235622
159940,0.7877402727233647
159941,0.5193899177985037
159942,0.5306227295913308
159943,0.4527668503991632
159944,0.015489979835595503
159945,0.8131526333264205
159946,0.7085292245926196
159947,0.025938622616811437
159948,0.1777278307593966
159949,0.7482068351048301
159950,0.8390436401789085
159951,0.18860958240149775
159952,0.7175217392905335
159953,0.00807373490018767
159954,0.514787172393045
159955,0.004098485924006522
159956,0.6758417763078721
159957,0.9348700465185241
159958,0.6575408039156457
159959,0.2984470515478213
159960,0.7541137922268377
159961,0.7700692609075213
159962,0.0023108736440952977
159963,0.9098915241510876
159964,0.08405448305956754
159965,0.7587569382297888
159966,0.8790298266134136
159967,0.6660041128604267
159968,0.0230283573326377
159969,0.9091724509381164
159970,0.023116769901680486
159971,0.010837441538750447
159972,0.030184983951593986
159973,0.6134365145218453
159974,0.17608045012426415
159975,0.7268401474791707
159976,0.5941593553314914
159977,0.820893887095188
159978,0.02641691851556808
159979,0.7424188067152697
159980,0.7630342385088319
159981,0.7071044245493279
159982,0.5514309774051854
159983,0.8746672616014908
159984,0.41423316990749864
159985,0.8150525521010439
159986,0.9131358058200403
159987,0.02670279923390925
159988,0.8926858625274117
159989,0.6513608373973578
159990,0.22813497630474833
159991,0.018361840900203
159992,0.3033075091320668
159993,0.007483032988241839
159994,0.010740402284373807
159995,0.008115287639508733
159996,0.36103684772808325
159997,0.9178193058868581
159998,0.5897159436249532
159999,0.8686923440431726
160000,0.7106833216107021
160001,0.29150522192668205
160002,0.43111720938082454
160003,0.03155146271733442
160004,0.5787566091406837
160005,0.015313690579859474
160006,0.49487423359531224
160007,0.6716585398729772
160008,0.12245454695019728
160009,0.6387869895415659
160010,0.6816153741034119
160011,0.18741775834655242
160012,0.5944656334485858
160013,0.7231769172209238
160014,0.0066307681475915765
160015,0.09372482634121419
160016,0.5533047125900467
160017,0.20930214170006764
160018,0.8506009897580662
160019,0.012069026390030192
160020,0.03876013404342451
160021,0.5801166014814626
160022,0.7780491091206401
160023,0.011572479432107487
160024,0.5617525837689259
160025,0.12084075454446189
160026,0.01903905649906772
160027,0.657201161894027
160028,0.010213024373202473
160029,0.6249313208658792
160030,0.41900950102891127
160031,0.8488725207978507
160032,0.0086066254732053
160033,0.08001066083992751
160034,0.7064597098008291
160035,0.5627201190864601
160036,0.01859545268900166
160037,0.3719733303751662
160038,0.5261870410870492
160039,0.017214649082116062
160040,0.49916114941786216
160041,0.040017095678272094
160042,0.20563035594776644
160043,0.03927044706784534
160044,0.07257577839311564
160045,0.028800524211779838
160046,0.4410269384833046
160047,0.4771326305879368
160048,0.5261766595828712
160049,0.017620580455640224
160050,0.8250427910517456
160051,0.8379635691313865
160052,0.773478615379875
160053,0.12191500389890109
160054,0.5610660716384912
160055,0.4912232728985353
160056,0.29285887146549333
160057,0.06004324557348882
160058,0.42228467201845826
160059,0.8326416404012219
160060,0.21776509520865864
160061,0.10337944414783018
160062,0.8837083685233839
160063,0.05938530764068956
160064,0.13255122114145887
160065,0.4545272395876632
160066,0.5372988783797661
160067,0.3338540921459849
160068,0.6459677663610486
160069,0.5958154915162248
160070,0.003405248845053043
160071,0.045110768507290885
160072,0.5526958835683089
160073,0.04333065180512167
160074,0.6620958501916991
160075,0.8853674549751577
160076,0.37440595431892165
160077,0.035495686556346544
160078,0.6606954016113319
160079,0.04942062785301406
160080,0.30546835746563084
160081,0.13067791213089172
160082,0.20821940750101295
160083,0.12520266512123854
160084,0.003865254204689554
160085,0.04714718732272033
160086,0.012997719535593838
160087,0.06035886044128892
160088,0.3829303706091228
160089,0.8984533194593505
160090,0.6326322863659138
160091,0.90577906783446
160092,0.5179620108754311
160093,0.6912687779980846
160094,0.005612206956335533
160095,0.8202794430695356
160096,0.4960794425608879
160097,0.24672940383177708
160098,0.7855231591093583
160099,0.002503288321391484
160100,0.6534652353404481
160101,0.3754794174434909
160102,0.7326943793523742
160103,0.797134480219768
160104,0.20720629296778326
160105,0.2912127636434313
160106,0.011310695996236594
160107,0.2861967189511426
160108,0.6076678312364229
160109,0.8796238647906928
160110,0.5894906274147582
160111,0.4234989398071221
160112,0.050818107627187005
160113,0.059503401567427866
160114,0.7736687657304144
160115,0.005226671254563307
160116,0.01913158671420986
160117,0.9300724934801237
160118,0.5543256707136377
160119,0.0035428762800685755
160120,0.20269800416337447
160121,0.6920385946125241
160122,0.6532561201907088
160123,0.4427253450546179
160124,0.8099734261675451
160125,0.8731361483821356
160126,0.7927815444205011
160127,0.6332699192890723
160128,0.3114015221918419
160129,0.8013437565409476
160130,0.6726986317688435
160131,0.024070835117845742
160132,0.023194490160862013
160133,0.939035606435662
160134,0.9042929702285503
160135,0.6492522224212529
160136,0.005093183047458405
160137,0.7557870043756377
160138,0.7161141631056653
160139,0.9322984257179646
160140,0.531596199752486
160141,0.592941396049112
160142,0.004281675948922882
160143,0.5971216593680085
160144,0.130766051593781
160145,0.004263560445256835
160146,0.006812987108819145
160147,0.51540346425294
160148,0.6607628248156296
160149,0.4812762512722043
160150,0.2769824272107857
160151,0.21213761176099366
160152,0.07757181924384177
160153,0.09491482847983645
160154,0.651400088117435
160155,0.6132065772095701
160156,0.9186524686041762
160157,0.5809085019677924
160158,0.17406817851625403
160159,0.7455686496251966
160160,0.016650989535978298
160161,0.7307069969734545
160162,0.23608105693693432
160163,0.8438420337545005
160164,0.8396340987971598
160165,0.9305649915739422
160166,0.7072696911582711
160167,0.812646516664231
160168,0.34954990948228115
160169,0.24167544073868558
160170,0.9354011495540165
160171,0.012494188645321497
160172,0.4512561579601253
160173,0.4065380931929771
160174,0.630457971074895
160175,0.005645809528459239
160176,0.13676344966716278
160177,0.43435775669179566
160178,0.35230369566024194
160179,0.007429773451346859
160180,0.7113590113102769
160181,0.6822053823267944
160182,0.7884001029245951
160183,0.011466441874690226
160184,0.7926071122077624
160185,0.008759605188439887
160186,0.4262649720194862
160187,0.0063530420394189374
160188,0.8301225321651982
160189,0.7306868188019348
160190,0.047620760350002775
160191,0.6054437979728126
160192,0.6223862972564476
160193,0.015655074310573978
160194,0.26726715614295804
160195,0.524144038219883
160196,0.2163541415124336
160197,0.5448648503398806
160198,0.6756391184494441
160199,0.014207597947564517
160200,0.014949894842034982
160201,0.028611474849286066
160202,0.8226037960046676
160203,0.7919336578267033
160204,0.24598084919118404
160205,0.8768489189981052
160206,0.6767486423805891
160207,0.04069444281144833
160208,0.37385250975807066
160209,0.6118755285584185
160210,0.01400270164426797
160211,0.5843696413356345
160212,0.23367827023735815
160213,0.7614184900994438
160214,0.22713343438481393
160215,0.1922664165819188
160216,0.07973374104918758
160217,0.7839050532678838
160218,0.33673233432434424
160219,0.8161551897381392
160220,0.6708849275029959
160221,0.6120596500471025
160222,0.31346154806936233
160223,0.569380135587698
160224,0.7885790944669612
160225,0.31860184263437663
160226,0.08118980645771479
160227,0.38208748104709256
160228,0.7488533174557691
160229,0.7196726190567513
160230,0.8374078560712561
160231,0.01033279378588361
160232,0.8977647640342523
160233,0.018218329410006992
160234,0.0381725922821238
160235,0.7672956599889156
160236,0.6070298767703771
160237,0.3456944983780104
160238,0.26710054344129974
160239,0.004397077638791012
160240,0.9171391132741157
160241,0.024629755507046644
160242,0.3747526690627749
160243,0.5937841199552486
160244,0.006635380004634914
160245,0.6096637088231198
160246,0.7908080956287847
160247,0.5536649916531411
160248,0.13749493007342972
160249,0.7447399343781902
160250,0.8265748034135294
160251,0.40169222370755386
160252,0.022481353322246607
160253,0.2494146381543947
160254,0.7235883575880357
160255,0.6788265361870466
160256,0.3991865692682652
160257,0.9036660539632297
160258,0.003986729261954816
160259,0.8665056070888179
160260,0.5954510958594926
160261,0.12440781813652581
160262,0.012533358433764453
160263,0.0889277360669952
160264,0.6461740852939467
160265,0.5585867195255114
160266,0.8829646830870489
160267,0.36956938905097564
160268,0.414739210955939
160269,0.03161803983965537
160270,0.05393977880726593
160271,0.5254756239208772
160272,0.7898086168101478
160273,0.00900016756216709
160274,0.07090686841149847
160275,0.6108903096643232
160276,0.5732369641635283
160277,0.005118536822624901
160278,0.5754892170861701
160279,0.6572035904472455
160280,0.052484407407564534
160281,0.8067461613103655
160282,0.6740928360667398
160283,0.49587840535002137
160284,0.5685635318020102
160285,0.8375522791552921
160286,0.7697902968883962
160287,0.6473888374885939
160288,0.1805741395952734
160289,0.44817676155277075
160290,0.7496497925694897
160291,0.0811698807739549
160292,0.007002481391905907
160293,0.8075606960523357
160294,0.10773217134682661
160295,0.7704846780508502
160296,0.613688958996308
160297,0.7910107638743635
160298,0.008144325895357784
160299,0.7765916568567429
160300,0.47112671956697516
160301,0.6872934021402417
160302,0.2692165034987318
160303,0.3905580244263067
160304,0.7270996935282518
160305,0.6383425821059331
160306,0.680161833859977
160307,0.5852409935703531
160308,0.038335488588467206
160309,0.06823999215061052
160310,0.004776291498066628
160311,0.7338928215032384
160312,0.441231643855454
160313,0.7579923244122223
160314,0.4755896469682991
160315,0.8236346063209193
160316,0.7726214401235948
160317,0.597972417186832
160318,0.8437105178653201
160319,0.5211428780940542
160320,0.010310159645106808
160321,0.840674139436464
160322,0.4239359138428371
160323,0.3892647711708222
160324,0.6971673787104479
160325,0.932249901039787
160326,0.531850947994755
160327,0.01754582007854902
160328,0.05091194998513203
160329,0.8358581650298107
160330,0.013271646437186858
160331,0.8498375291055019
160332,0.8640599781022411
160333,0.11192362243070854
160334,0.5611271972821074
160335,0.4166239356636274
160336,0.806911519128299
160337,0.6902605170801976
160338,0.4405814009606363
160339,0.009997318848717907
160340,0.8204704992872485
160341,0.34803228312404455
160342,0.3622621862879281
160343,0.883825005403454
160344,0.5983684869091894
160345,0.24836433667699032
160346,0.47407703157475073
160347,0.9423690219633741
160348,0.923855235121956
160349,0.4881621785812195
160350,0.8429712646609018
160351,0.7787441512984151
160352,0.722408447278317
160353,0.039500557290843286
160354,0.019670568997492418
160355,0.21194706631139426
160356,0.15098680339349047
160357,0.04577749647334962
160358,0.2632177129790113
160359,0.016257033779406578
160360,0.015975779205242322
160361,0.041990413672300796
160362,0.005738190256590182
160363,0.02591337343624689
160364,0.43392016257673915
160365,0.5865745350852131
160366,0.007464427884770192
160367,0.8629328717787823
160368,0.17731216208884268
160369,0.05557045237602319
160370,0.9174865268370502
160371,0.5681289638026716
160372,0.008369739253563276
160373,0.8352758056876396
160374,0.7011652356659733
160375,0.19554718484532668
160376,0.4916019592475023
160377,0.02893458269497135
160378,0.7729867099193024
160379,0.5625427664122392
160380,0.018175741702445306
160381,0.5433690367467255
160382,0.6178372831509868
160383,0.11942191836149987
160384,0.4196904904813334
160385,0.020026585110469976
160386,0.05373387258119826
160387,0.006933600516119734
160388,0.31342226853832017
160389,0.7586257773307232
160390,0.7234057947294752
160391,0.6084882871922186
160392,0.6820057013987552
160393,0.13687859997754476
160394,0.008985807818358064
160395,0.6956741709003099
160396,0.6827389430344264
160397,0.3168356238118183
160398,0.9139365997578006
160399,0.5018878005850501
160400,0.8595169564615511
160401,0.005124726175311213
160402,0.7329175054554588
160403,0.05675522150258931
160404,0.3473164335897534
160405,0.41250302176627746
160406,0.5133278465453471
160407,0.010750163420395805
160408,0.6802105354351871
160409,0.004078511539043686
160410,0.03612114472336251
160411,0.8621719914880642
160412,0.6123667367962999
160413,0.6435315774474124
160414,0.024575649817807913
160415,0.014740907669134386
160416,0.032854432283286224
160417,0.011710676413015757
160418,0.0666494063526968
160419,0.37442244865662133
160420,0.22479410945311154
160421,0.5884365047426823
160422,0.5020086541786299
160423,0.007227192525504004
160424,0.5751169358861774
160425,0.02548250503759766
